id_compte,numero_compte,type_compte,produit_bancaire,statut_compte,date_ouverture
1997,237-01-301530430,Association,Compte association,Actif,2017-11-03
1998,237-01-301707915,Courant,Compte salaire,Clôturé,2025-11-20
1999,237-01-301717100,Épargne,Épargne projet,Actif,2020-04-27
2000,237-01-301737594,Tontine,Compte tontine,Actif,2026-04-30
2001,237-01-301836893,Épargne,Épargne classique,Actif,2023-11-12
2002,237-01-301881410,Tontine,Compte tontine,Actif,2020-08-24
2003,237-01-301973229,Professionnel,Crédit commercial,Actif,2017-06-16
2004,237-01-301983391,Association,Compte association,Actif,2026-05-11
2005,237-01-302333414,Commerçant,Compte commerçant,Actif,2023-03-04
2006,237-01-302334844,Courant,Compte salaire,Clôturé,2024-11-28
2007,237-01-302337129,Épargne,Épargne classique,Actif,2019-03-10
2008,237-01-302438999,Association,Compte association,Actif,2018-02-15
2009,237-01-302480997,Tontine,Compte tontine,Actif,2018-02-06
2010,237-01-302764960,Courant,Compte courant,Actif,2017-01-05
2011,237-01-302801213,Courant,Compte courant,Actif,2025-06-24
2012,237-01-302992791,Professionnel,Crédit scolaire,Actif,2025-08-25
2013,237-01-303011834,Professionnel,Crédit commercial,Actif,2019-02-10
2014,237-01-303314730,Professionnel,Crédit commercial,Dormant,2026-03-10
2015,237-01-303349784,Courant,Compte salaire,Actif,2019-06-14
2016,237-01-303462867,Professionnel,Crédit scolaire,Actif,2021-01-08
2017,237-01-303532896,Professionnel,Compte professionnel,Actif,2020-02-05
2018,237-01-303635200,Tontine,Compte tontine,Dormant,2024-10-05
2019,237-01-303640016,Épargne,Épargne jeune,Actif,2025-01-23
2020,237-01-303686450,Professionnel,Compte professionnel,Bloqué,2020-08-09
2021,237-01-303693406,Professionnel,Compte professionnel,Actif,2024-01-27
2022,237-01-303709720,Épargne,Épargne projet,Actif,2024-01-29
2023,237-01-303722535,Tontine,Compte tontine,Bloqué,2020-10-14
2024,237-01-303724380,Courant,Compte courant,Actif,2023-02-20
2025,237-01-303777715,Professionnel,Compte professionnel,Actif,2025-10-25
2026,237-01-303886553,Tontine,Compte tontine,Actif,2026-03-15
2027,237-01-303988286,Épargne,Épargne classique,Actif,2017-04-14
2028,237-01-304068714,Courant,Compte salaire,Actif,2017-07-03
2029,237-01-304197430,Épargne,Épargne classique,Actif,2021-01-20
2030,237-01-304298997,Commerçant,Compte commerçant,Actif,2025-09-27
2031,237-01-304465816,Professionnel,Compte professionnel,Actif,2018-04-15
2032,237-01-304592197,Professionnel,Crédit commercial,Actif,2021-02-24
2033,237-01-304689866,Professionnel,Crédit scolaire,Dormant,2024-09-07
2034,237-01-304731597,Commerçant,Compte commerçant,Actif,2026-02-01
2035,237-01-304759235,Tontine,Compte tontine,Actif,2021-09-03
2036,237-01-304806270,Professionnel,Compte professionnel,Actif,2023-07-04
2037,237-01-304823385,Professionnel,Crédit scolaire,Clôturé,2023-08-10
2038,237-01-304906249,Tontine,Compte tontine,Actif,2026-05-25
2039,237-01-304945919,Épargne,Épargne projet,Actif,2024-07-15
2040,237-01-304953006,Commerçant,Compte commerçant,Actif,2019-08-29
2041,237-01-305053230,Association,Compte association,Actif,2017-03-20
2042,237-01-305063514,Professionnel,Crédit commercial,Bloqué,2021-08-04
2043,237-01-305195381,Courant,Compte courant,Actif,2021-04-22
2044,237-01-305231452,Professionnel,Crédit scolaire,Actif,2018-08-23
2045,237-01-305363085,Épargne,Épargne jeune,Actif,2023-07-29
2046,237-01-305466341,Épargne,Épargne classique,Dormant,2026-02-20
2047,237-01-305711694,Professionnel,Compte professionnel,Actif,2023-04-17
2048,237-01-305740378,Courant,Compte salaire,Actif,2019-06-06
2049,237-01-305802057,Professionnel,Crédit scolaire,Actif,2024-05-25
2050,237-01-305811288,Professionnel,Compte professionnel,Actif,2023-08-04
2051,237-01-305845610,Courant,Compte courant,Actif,2020-05-20
2052,237-01-305955996,Association,Compte association,Actif,2017-10-04
2053,237-01-305957392,Courant,Compte salaire,Actif,2021-11-11
2054,237-01-305981883,Épargne,Épargne classique,Actif,2017-02-15
2055,237-01-306041094,Épargne,Épargne projet,Actif,2023-12-14
2056,237-01-306290568,Épargne,Épargne classique,Actif,2017-09-26
2057,237-01-306414307,Professionnel,Compte professionnel,Actif,2020-03-23
2058,237-01-306476926,Commerçant,Compte commerçant,Actif,2024-10-07
2059,237-01-306507843,Tontine,Compte tontine,Actif,2026-05-21
2060,237-01-306570576,Association,Compte association,Actif,2020-01-27
2061,237-01-306670849,Professionnel,Compte professionnel,Actif,2020-02-16
2062,237-01-306905543,Épargne,Épargne classique,Bloqué,2018-06-11
2063,237-01-306947365,Commerçant,Compte commerçant,Actif,2024-12-10
2064,237-01-307056780,Association,Compte association,Actif,2019-07-02
2065,237-01-307074713,Courant,Compte salaire,Actif,2024-07-30
2066,237-01-307303662,Épargne,Épargne jeune,Actif,2020-08-16
2067,237-01-307400591,Épargne,Épargne projet,Actif,2019-08-02
2068,237-01-307540830,Commerçant,Compte commerçant,Actif,2019-11-26
2069,237-01-307679180,Professionnel,Crédit commercial,Actif,2021-02-10
2070,237-01-307809048,Commerçant,Compte commerçant,Actif,2024-07-16
2071,237-01-307900008,Professionnel,Crédit commercial,Actif,2021-12-28
2072,237-01-308058536,Épargne,Épargne jeune,Actif,2021-06-09
2073,237-01-308200629,Association,Compte association,Actif,2017-10-14
2074,237-01-308274089,Professionnel,Crédit commercial,Actif,2019-07-31
2075,237-01-308455238,Tontine,Compte tontine,Actif,2018-12-31
2076,237-01-308821413,Association,Compte association,Actif,2022-09-11
2077,237-01-309018240,Tontine,Compte tontine,Actif,2018-09-07
2078,237-01-309262165,Courant,Compte courant,Actif,2023-07-14
2079,237-01-309291191,Épargne,Épargne projet,Actif,2018-06-11
2080,237-01-309408894,Épargne,Épargne classique,Actif,2017-04-09
2081,237-01-309739724,Épargne,Épargne projet,Actif,2019-09-24
2082,237-01-309754062,Professionnel,Compte professionnel,Actif,2017-08-29
2083,237-01-309872756,Courant,Compte courant,Actif,2023-10-22
2084,237-01-309937578,Professionnel,Crédit commercial,Actif,2025-09-16
2085,237-01-309982149,Professionnel,Compte professionnel,Clôturé,2017-03-17
2086,237-01-310029921,Professionnel,Crédit scolaire,Bloqué,2021-02-06
2087,237-01-310038360,Épargne,Épargne jeune,Actif,2023-06-13
2088,237-01-310289201,Épargne,Épargne jeune,Actif,2022-07-21
2089,237-01-310398136,Association,Compte association,Actif,2019-08-03
2090,237-01-310563512,Épargne,Épargne classique,Dormant,2025-07-14
2091,237-01-310613710,Professionnel,Compte professionnel,Actif,2025-05-22
2092,237-01-310621071,Épargne,Épargne jeune,Actif,2024-11-25
2093,237-01-310668387,Commerçant,Compte commerçant,Actif,2021-05-04
2094,237-01-310779320,Association,Compte association,Actif,2019-03-10
2095,237-01-310785558,Professionnel,Crédit commercial,Actif,2023-10-05
2096,237-01-310968268,Épargne,Épargne projet,Actif,2023-09-18
2097,237-01-311008918,Tontine,Compte tontine,Actif,2025-06-06
2098,237-01-311065195,Professionnel,Crédit scolaire,Actif,2025-03-01
2099,237-01-311104410,Courant,Compte salaire,Actif,2019-04-13
2100,237-01-311112345,Commerçant,Compte commerçant,Bloqué,2017-10-02
2101,237-01-311140297,Courant,Compte salaire,Actif,2026-04-25
2102,237-01-311152809,Épargne,Épargne jeune,Actif,2017-12-06
2103,237-01-311330240,Épargne,Épargne classique,Actif,2026-04-16
2104,237-01-311393683,Courant,Compte salaire,Actif,2019-05-05
2105,237-01-311456101,Professionnel,Crédit commercial,Actif,2021-03-09
2106,237-01-311598054,Épargne,Épargne projet,Bloqué,2022-04-10
2107,237-01-311705167,Courant,Compte salaire,Actif,2019-07-14
2108,237-01-312032341,Épargne,Épargne projet,Actif,2025-02-17
2109,237-01-312151898,Professionnel,Crédit scolaire,Dormant,2020-09-03
2110,237-01-312165081,Association,Compte association,Dormant,2018-12-01
2111,237-01-312294634,Professionnel,Crédit scolaire,Dormant,2021-09-25
2112,237-01-312546163,Professionnel,Crédit scolaire,Actif,2019-02-16
2113,237-01-312548738,Professionnel,Crédit scolaire,Dormant,2025-08-05
2114,237-01-312674117,Professionnel,Crédit scolaire,Actif,2020-03-15
2115,237-01-312683928,Épargne,Épargne jeune,Actif,2017-01-19
2116,237-01-312803031,Courant,Compte courant,Actif,2017-01-15
2117,237-01-312940245,Épargne,Épargne classique,Actif,2023-09-17
2118,237-01-313064652,Épargne,Épargne jeune,Actif,2018-12-05
2119,237-01-313163579,Professionnel,Crédit commercial,Actif,2024-12-17
2120,237-01-313201586,Commerçant,Compte commerçant,Actif,2024-07-19
2121,237-01-313338858,Courant,Compte courant,Actif,2024-08-30
2122,237-01-313720786,Épargne,Épargne classique,Actif,2017-01-22
2123,237-01-314112990,Épargne,Épargne projet,Actif,2022-11-20
2124,237-01-314125578,Professionnel,Crédit commercial,Bloqué,2025-11-14
2125,237-01-314158087,Professionnel,Compte professionnel,Actif,2023-09-03
2126,237-01-314233286,Épargne,Épargne jeune,Actif,2022-04-18
2127,237-01-314274682,Professionnel,Compte professionnel,Actif,2022-11-15
2128,237-01-314314450,Courant,Compte courant,Actif,2025-02-18
2129,237-01-314328874,Commerçant,Compte commerçant,Actif,2022-07-23
2130,237-01-314380341,Tontine,Compte tontine,Actif,2026-04-18
2131,237-01-314432144,Association,Compte association,Actif,2021-09-19
2132,237-01-314476792,Épargne,Épargne jeune,Actif,2018-05-06
2133,237-01-314490737,Commerçant,Compte commerçant,Actif,2020-11-05
2134,237-01-314633222,Association,Compte association,Actif,2026-03-25
2135,237-01-314644488,Courant,Compte salaire,Actif,2025-02-15
2136,237-01-314645821,Courant,Compte salaire,Actif,2023-10-09
2137,237-01-314692354,Épargne,Épargne jeune,Actif,2018-03-07
2138,237-01-314708949,Courant,Compte salaire,Actif,2020-09-30
2139,237-01-314740385,Association,Compte association,Actif,2020-06-22
2140,237-01-314875556,Professionnel,Crédit commercial,Actif,2020-08-19
2141,237-01-314877244,Courant,Compte salaire,Actif,2018-01-09
2142,237-01-314893715,Tontine,Compte tontine,Actif,2022-10-22
2143,237-01-314994456,Courant,Compte courant,Actif,2021-08-31
2144,237-01-315083919,Professionnel,Crédit scolaire,Actif,2023-10-16
2145,237-01-315395200,Tontine,Compte tontine,Actif,2019-07-25
2146,237-01-315753866,Épargne,Épargne jeune,Actif,2023-12-02
2147,237-01-315941431,Courant,Compte salaire,Actif,2023-12-17
2148,237-01-316022358,Professionnel,Crédit commercial,Actif,2025-09-08
2149,237-01-316053781,Professionnel,Compte professionnel,Actif,2026-06-02
2150,237-01-316097611,Commerçant,Compte commerçant,Actif,2021-10-12
2151,237-01-316288748,Commerçant,Compte commerçant,Dormant,2024-05-27
2152,237-01-316341915,Épargne,Épargne projet,Actif,2022-01-07
2153,237-01-316448783,Professionnel,Compte professionnel,Actif,2020-01-05
2154,237-01-316485726,Épargne,Épargne projet,Actif,2025-03-12
2155,237-01-316520993,Épargne,Épargne projet,Actif,2018-09-22
2156,237-01-316551085,Professionnel,Crédit scolaire,Actif,2018-03-09
2157,237-01-316553689,Épargne,Épargne projet,Dormant,2025-05-09
2158,237-01-316910317,Professionnel,Crédit commercial,Actif,2017-04-27
2159,237-01-317016059,Professionnel,Compte professionnel,Actif,2023-07-28
2160,237-01-317080255,Professionnel,Crédit scolaire,Actif,2019-08-29
2161,237-01-317135896,Épargne,Épargne projet,Actif,2025-03-19
2162,237-01-317225398,Épargne,Épargne jeune,Actif,2020-12-01
2163,237-01-317494114,Courant,Compte salaire,Actif,2019-04-25
2164,237-01-317607765,Professionnel,Crédit commercial,Actif,2018-01-11
2165,237-01-317618920,Épargne,Épargne projet,Actif,2017-09-13
2166,237-01-317659270,Épargne,Épargne jeune,Actif,2025-05-16
2167,237-01-317697392,Professionnel,Crédit commercial,Actif,2021-12-11
2168,237-01-317743996,Professionnel,Compte professionnel,Actif,2023-09-27
2169,237-01-317897882,Commerçant,Compte commerçant,Actif,2018-03-26
2170,237-01-318120088,Tontine,Compte tontine,Actif,2019-01-29
2171,237-01-318201394,Courant,Compte courant,Actif,2025-03-18
2172,237-01-318228394,Professionnel,Compte professionnel,Actif,2020-10-20
2173,237-01-318353726,Commerçant,Compte commerçant,Actif,2017-10-29
2174,237-01-318512024,Association,Compte association,Actif,2020-03-14
2175,237-01-318891065,Professionnel,Crédit scolaire,Clôturé,2019-06-12
2176,237-01-319128199,Professionnel,Crédit commercial,Actif,2024-10-03
2177,237-01-319301580,Professionnel,Crédit commercial,Actif,2017-12-15
2178,237-01-319335622,Courant,Compte salaire,Dormant,2018-04-10
2179,237-01-319419606,Épargne,Épargne jeune,Actif,2021-11-11
2180,237-01-319746321,Tontine,Compte tontine,Actif,2021-10-07
2181,237-01-319925586,Professionnel,Compte professionnel,Actif,2023-04-19
2182,237-01-320020690,Professionnel,Compte professionnel,Dormant,2018-01-16
2183,237-01-320256782,Professionnel,Crédit commercial,Actif,2024-05-09
2184,237-01-320268559,Commerçant,Compte commerçant,Actif,2020-11-17
2185,237-01-320342413,Tontine,Compte tontine,Actif,2025-10-02
2186,237-01-320613940,Tontine,Compte tontine,Actif,2022-03-04
2187,237-01-320872892,Épargne,Épargne projet,Actif,2022-11-17
2188,237-01-320970001,Commerçant,Compte commerçant,Dormant,2020-03-21
2189,237-01-321002803,Professionnel,Compte professionnel,Actif,2021-07-07
2190,237-01-321059216,Tontine,Compte tontine,Actif,2023-07-08
2191,237-01-321095286,Courant,Compte courant,Actif,2023-03-10
2192,237-01-321223391,Association,Compte association,Actif,2024-11-14
2193,237-01-321451179,Professionnel,Crédit commercial,Clôturé,2022-01-18
2194,237-01-321811383,Professionnel,Crédit scolaire,Actif,2024-05-27
2195,237-01-321840068,Professionnel,Crédit scolaire,Dormant,2024-06-22
2196,237-01-321861039,Épargne,Épargne jeune,Bloqué,2025-04-18
2197,237-01-321887480,Épargne,Épargne projet,Actif,2017-10-26
2198,237-01-322346659,Association,Compte association,Actif,2022-10-26
2199,237-01-322359477,Épargne,Épargne projet,Actif,2017-05-31
2200,237-01-322691953,Épargne,Épargne projet,Actif,2021-07-28
2201,237-01-322729248,Professionnel,Crédit commercial,Actif,2024-11-05
2202,237-01-322744194,Professionnel,Crédit commercial,Actif,2022-06-12
2203,237-01-322891213,Professionnel,Compte professionnel,Actif,2022-09-05
2204,237-01-322908524,Épargne,Épargne classique,Actif,2017-12-10
2205,237-01-322935286,Professionnel,Crédit commercial,Actif,2023-09-08
2206,237-01-323014170,Courant,Compte courant,Actif,2022-05-27
2207,237-01-323122380,Association,Compte association,Clôturé,2019-10-27
2208,237-01-323169633,Courant,Compte salaire,Actif,2020-12-15
2209,237-01-323232884,Professionnel,Crédit scolaire,Actif,2021-09-11
2210,237-01-323250250,Courant,Compte courant,Actif,2023-01-09
2211,237-01-323415611,Professionnel,Compte professionnel,Actif,2026-01-22
2212,237-01-323617171,Professionnel,Crédit scolaire,Dormant,2024-02-28
2213,237-01-323754842,Courant,Compte salaire,Actif,2026-03-01
2214,237-01-323785107,Épargne,Épargne classique,Actif,2024-08-30
2215,237-01-324002849,Épargne,Épargne projet,Dormant,2021-06-14
2216,237-01-324216716,Association,Compte association,Actif,2017-05-07
2217,237-01-324275015,Épargne,Épargne classique,Actif,2019-04-14
2218,237-01-324331744,Professionnel,Crédit commercial,Actif,2020-03-07
2219,237-01-324353211,Courant,Compte salaire,Actif,2022-11-03
2220,237-01-324454484,Professionnel,Compte professionnel,Actif,2025-06-13
2221,237-01-324529281,Épargne,Épargne classique,Actif,2026-01-27
2222,237-01-324540861,Association,Compte association,Actif,2020-11-04
2223,237-01-324711787,Professionnel,Crédit scolaire,Actif,2023-04-29
2224,237-01-324839378,Commerçant,Compte commerçant,Dormant,2021-10-10
2225,237-01-324871283,Professionnel,Crédit scolaire,Dormant,2020-06-09
2226,237-01-324885907,Commerçant,Compte commerçant,Actif,2024-01-06
2227,237-01-324973833,Professionnel,Compte professionnel,Actif,2020-10-24
2228,237-01-325039198,Courant,Compte courant,Actif,2018-07-17
2229,237-01-325350752,Tontine,Compte tontine,Actif,2018-05-25
2230,237-01-325356544,Professionnel,Crédit scolaire,Actif,2017-08-12
2231,237-01-325451840,Épargne,Épargne classique,Actif,2026-03-05
2232,237-01-325737219,Association,Compte association,Actif,2025-03-02
2233,237-01-325771575,Épargne,Épargne projet,Actif,2021-12-09
2234,237-01-326030306,Épargne,Épargne jeune,Actif,2020-12-26
2235,237-01-326270605,Épargne,Épargne jeune,Actif,2020-11-22
2236,237-01-326305647,Tontine,Compte tontine,Actif,2020-09-08
2237,237-01-326850964,Épargne,Épargne projet,Actif,2020-02-24
2238,237-01-326918475,Épargne,Épargne projet,Actif,2022-03-29
2239,237-01-326973369,Association,Compte association,Bloqué,2022-05-29
2240,237-01-327048394,Épargne,Épargne jeune,Actif,2017-02-13
2241,237-01-327067500,Épargne,Épargne jeune,Actif,2022-07-26
2242,237-01-327157771,Épargne,Épargne jeune,Bloqué,2025-01-04
2243,237-01-327182942,Association,Compte association,Actif,2019-10-08
2244,237-01-327354986,Professionnel,Crédit scolaire,Actif,2023-03-14
2245,237-01-327394921,Professionnel,Compte professionnel,Actif,2025-10-18
2246,237-01-327424654,Association,Compte association,Actif,2018-11-09
2247,237-01-327462165,Professionnel,Crédit commercial,Actif,2022-09-30
2248,237-01-327503921,Courant,Compte salaire,Actif,2020-12-16
2249,237-01-327529073,Professionnel,Compte professionnel,Actif,2021-03-16
2250,237-01-327544512,Courant,Compte salaire,Actif,2022-05-07
2251,237-01-327596824,Courant,Compte salaire,Actif,2024-09-29
2252,237-01-327601425,Courant,Compte salaire,Actif,2023-03-05
2253,237-01-327754555,Épargne,Épargne classique,Actif,2017-10-22
2254,237-01-327784067,Épargne,Épargne classique,Actif,2017-03-28
2255,237-01-327785869,Épargne,Épargne jeune,Actif,2024-02-21
2256,237-01-327920831,Professionnel,Crédit scolaire,Bloqué,2021-07-09
2257,237-01-328041327,Épargne,Épargne jeune,Actif,2022-02-22
